Episode,Average_Reward
16576,0.0145
16577,0.0145
16578,0.0145
16579,0.0145
16580,0.0145
16581,0.0145
16582,0.0145
16583,0.0145
16584,0.0146
16585,0.0146
16586,0.0146
16587,0.0146
16588,0.0146
16589,0.0146
16590,0.0146
16591,0.0146
16592,0.0146
16593,0.0146
16594,0.0146
16595,0.0146
16596,0.0146
16597,0.0146
16598,0.0146
16599,0.0146
16600,0.0146
16601,0.0146
16602,0.0146
16603,0.0146
16604,0.0146
16605,0.0146
16606,0.0146
16607,0.0146
16608,0.0146
16609,0.0146
16610,0.0146
16611,0.0146
16612,0.0146
16613,0.0146
16614,0.0146
16615,0.0146
16616,0.0146
16617,0.0146
16618,0.0146
16619,0.0146
16620,0.0146
16621,0.0146
16622,0.0146
16623,0.0146
16624,0.0146
16625,0.0146
16626,0.0146
16627,0.0146
16628,0.0146
16629,0.0146
16630,0.0146
16631,0.0146
16632,0.0146
16633,0.0145
16634,0.0145
16635,0.0145
16636,0.0145
16637,0.0145
16638,0.0145
16639,0.0145
16640,0.0145
16641,0.0145
16642,0.0145
16643,0.0145
16644,0.0145
16645,0.0145
16646,0.0145
16647,0.0145
16648,0.0145
16649,0.0145
16650,0.0145
16651,0.0145
16652,0.0145
16653,0.0145
16654,0.0145
16655,0.0145
16656,0.0145
16657,0.0145
16658,0.0145
16659,0.0145
16660,0.0145
16661,0.0145
16662,0.0145
16663,0.0145
16664,0.0145
16665,0.0145
16666,0.0145
16667,0.0145
16668,0.0145
16669,0.0145
16670,0.0145
16671,0.0145
16672,0.0145
16673,0.0145
16674,0.0145
16675,0.0145
16676,0.0145
16677,0.0145
16678,0.0145
16679,0.0145
16680,0.0145
16681,0.0145
16682,0.0145
16683,0.0145
16684,0.0145
16685,0.0145
16686,0.0145
16687,0.0145
16688,0.0145
16689,0.0145
16690,0.0145
16691,0.0145
16692,0.0145
16693,0.0145
16694,0.0145
16695,0.0145
16696,0.0145
16697,0.0145
16698,0.0145
16699,0.0145
16700,0.0145
16701,0.0145
16702,0.0145
16703,0.0145
16704,0.0145
16705,0.0145
16706,0.0145
16707,0.0145
16708,0.0145
16709,0.0145
16710,0.0145
16711,0.0145
16712,0.0145
16713,0.0145
16714,0.0145
16715,0.0145
16716,0.0145
16717,0.0145
16718,0.0145
16719,0.0145
16720,0.0145
16721,0.0145
16722,0.0145
16723,0.0145
16724,0.0145
16725,0.0145
16726,0.0145
16727,0.0145
16728,0.0145
16729,0.0145
16730,0.0145
16731,0.0145
16732,0.0145
16733,0.0145
16734,0.0145
16735,0.0145
16736,0.0145
16737,0.0145
16738,0.0145
16739,0.0145
16740,0.0145
16741,0.0145
16742,0.0145
16743,0.0145
16744,0.0145
16745,0.0145
16746,0.0145
16747,0.0145
16748,0.0145
16749,0.0145
16750,0.0145
16751,0.0145
16752,0.0145
16753,0.0145
16754,0.0145
16755,0.0145
16756,0.0145
16757,0.0145
16758,0.0145
16759,0.0145
16760,0.0145
16761,0.0145
16762,0.0145
16763,0.0145
16764,0.0145
16765,0.0145
16766,0.0145
16767,0.0145
16768,0.0145
16769,0.0145
16770,0.0145
16771,0.0145
16772,0.0145
16773,0.0145
16774,0.0145
16775,0.0145
16776,0.0145
16777,0.0145
16778,0.0145
16779,0.0145
16780,0.0145
16781,0.0145
16782,0.0145
16783,0.0145
16784,0.0145
16785,0.0145
16786,0.0145
16787,0.0145
16788,0.0145
16789,0.0145
16790,0.0145
16791,0.0145
16792,0.0145
16793,0.0145
16794,0.0145
16795,0.0145
16796,0.0145
16797,0.0145
16798,0.0145
16799,0.0145
16800,0.0145
16801,0.0145
16802,0.0145
16803,0.0145
16804,0.0145
16805,0.0145
16806,0.0145
16807,0.0145
16808,0.0145
16809,0.0145
16810,0.0145
16811,0.0145
16812,0.0145
16813,0.0145
16814,0.0145
16815,0.0145
16816,0.0145
16817,0.0144
16818,0.0144
16819,0.0144
16820,0.0144
16821,0.0144
16822,0.0144
16823,0.0144
16824,0.0144
16825,0.0144
16826,0.0144
16827,0.0144
16828,0.0144
16829,0.0144
16830,0.0144
16831,0.0144
16832,0.0144
16833,0.0144
16834,0.0144
16835,0.0144
16836,0.0144
16837,0.0144
16838,0.0144
16839,0.0144
16840,0.0144
16841,0.0144
16842,0.0144
16843,0.0144
16844,0.0144
16845,0.0144
16846,0.0144
16847,0.0144
16848,0.0144
16849,0.0144
16850,0.0144
16851,0.0144
16852,0.0144
16853,0.0144
16854,0.0144
16855,0.0144
16856,0.0144
16857,0.0144
16858,0.0144
16859,0.0144
16860,0.0144
16861,0.0144
16862,0.0144
16863,0.0144
16864,0.0144
16865,0.0144
16866,0.0144
16867,0.0144
16868,0.0144
16869,0.0144
16870,0.0144
16871,0.0144
16872,0.0144
16873,0.0144
16874,0.0144
16875,0.0144
16876,0.0144
16877,0.0144
16878,0.0145
16879,0.0145
16880,0.0145
16881,0.0145
16882,0.0145
16883,0.0145
16884,0.0145
16885,0.0145
16886,0.0144
16887,0.0144
16888,0.0144
16889,0.0144
16890,0.0144
16891,0.0144
16892,0.0144
16893,0.0144
16894,0.0144
16895,0.0144
16896,0.0144
16897,0.0144
16898,0.0144
16899,0.0144
16900,0.0144
16901,0.0144
16902,0.0144
16903,0.0144
16904,0.0144
16905,0.0144
16906,0.0144
16907,0.0144
16908,0.0144
16909,0.0144
16910,0.0144
16911,0.0144
16912,0.0144
16913,0.0144
16914,0.0144
16915,0.0144
16916,0.0144
16917,0.0144
16918,0.0144
16919,0.0144
16920,0.0144
16921,0.0144
16922,0.0144
16923,0.0144
16924,0.0144
16925,0.0144
16926,0.0144
16927,0.0144
16928,0.0144
16929,0.0144
16930,0.0144
16931,0.0144
16932,0.0144
16933,0.0144
16934,0.0144
16935,0.0144
16936,0.0144
16937,0.0144
16938,0.0144
16939,0.0144
16940,0.0144
16941,0.0144
16942,0.0144
16943,0.0144
16944,0.0144
16945,0.0144
16946,0.0144
16947,0.0144
16948,0.0144
16949,0.0144
16950,0.0144
16951,0.0144
16952,0.0144
16953,0.0144
16954,0.0144
16955,0.0144
16956,0.0144
16957,0.0144
16958,0.0144
16959,0.0144
16960,0.0144
16961,0.0144
16962,0.0144
16963,0.0144
16964,0.0144
16965,0.0144
16966,0.0144
16967,0.0144
16968,0.0144
16969,0.0144
16970,0.0144
16971,0.0144
16972,0.0144
16973,0.0144
16974,0.0144
16975,0.0144
16976,0.0144
16977,0.0144
16978,0.0144
16979,0.0144
16980,0.0144
16981,0.0144
16982,0.0144
16983,0.0144
16984,0.0144
16985,0.0144
16986,0.0144
16987,0.0144
16988,0.0144
16989,0.0144
16990,0.0144
16991,0.0144
16992,0.0144
16993,0.0144
16994,0.0144
16995,0.0144
16996,0.0144
16997,0.0144
16998,0.0144
16999,0.0144
17000,0.0144
17001,0.0144
17002,0.0144
17003,0.0144
17004,0.0143
17005,0.0143
17006,0.0143
17007,0.0143
17008,0.0143
17009,0.0143
17010,0.0143
17011,0.0143
17012,0.0143
17013,0.0143
17014,0.0143
17015,0.0143
17016,0.0143
17017,0.0143
17018,0.0143
17019,0.0143
17020,0.0143
17021,0.0143
17022,0.0143
17023,0.0143
17024,0.0143
17025,0.0143
17026,0.0143
17027,0.0143
17028,0.0143
17029,0.0143
17030,0.0143
17031,0.0143
17032,0.0143
17033,0.0143
17034,0.0143
17035,0.0143
17036,0.0143
17037,0.0143
17038,0.0143
17039,0.0143
17040,0.0143
17041,0.0143
17042,0.0143
17043,0.0143
17044,0.0143
17045,0.0143
17046,0.0143
17047,0.0143
17048,0.0143
17049,0.0143
17050,0.0143
17051,0.0143
17052,0.0143
17053,0.0143
17054,0.0143
17055,0.0143
17056,0.0143
17057,0.0143
17058,0.0143
17059,0.0143
17060,0.0143
17061,0.0143
17062,0.0143
17063,0.0143
17064,0.0143
17065,0.0143
17066,0.0143
17067,0.0143
17068,0.0143
17069,0.0143
17070,0.0143
17071,0.0143
17072,0.0143
17073,0.0143
17074,0.0143
17075,0.0143
17076,0.0143
17077,0.0143
17078,0.0143
17079,0.0143
17080,0.0143
17081,0.0143
17082,0.0143
17083,0.0143
17084,0.0143
17085,0.0143
17086,0.0143
17087,0.0143
17088,0.0143
17089,0.0143
17090,0.0143
17091,0.0143
17092,0.0143
17093,0.0143
17094,0.0143
17095,0.0143
17096,0.0143
17097,0.0143
17098,0.0143
17099,0.0143
17100,0.0143
17101,0.0143
17102,0.0143
17103,0.0143
17104,0.0143
17105,0.0143
17106,0.0143
17107,0.0143
17108,0.0143
17109,0.0143
17110,0.0143
17111,0.0143
17112,0.0143
17113,0.0143
17114,0.0143
17115,0.0143
17116,0.0143
17117,0.0143
17118,0.0143
17119,0.0143
17120,0.0143
17121,0.0143
17122,0.0143
17123,0.0142
17124,0.0142
17125,0.0142
17126,0.0142
17127,0.0142
17128,0.0142
17129,0.0142
17130,0.0142
17131,0.0142
17132,0.0142
17133,0.0142
17134,0.0142
17135,0.0142
17136,0.0142
17137,0.0142
17138,0.0142
17139,0.0142
17140,0.0142
17141,0.0142
17142,0.0142
17143,0.0142
17144,0.0142
17145,0.0142
17146,0.0142
17147,0.0142
17148,0.0142
17149,0.0142
17150,0.0142
17151,0.0142
17152,0.0142
17153,0.0142
17154,0.0142
17155,0.0142
17156,0.0142
17157,0.0142
17158,0.0142
17159,0.0142
17160,0.0142
17161,0.0142
17162,0.0142
17163,0.0142
17164,0.0142
17165,0.0142
17166,0.0142
17167,0.0142
17168,0.0142
17169,0.0142
17170,0.0142
17171,0.0142
17172,0.0142
17173,0.0142
17174,0.0142
17175,0.0142
17176,0.0142
17177,0.0142
17178,0.0142
17179,0.0142
17180,0.0142
17181,0.0142
17182,0.0142
17183,0.0142
17184,0.0142
17185,0.0142
17186,0.0142
17187,0.0142
17188,0.0142
17189,0.0142
17190,0.0142
17191,0.0142
17192,0.0142
17193,0.0142
17194,0.0142
17195,0.0142
17196,0.0142
17197,0.0142
17198,0.0142
17199,0.0142
17200,0.0142
17201,0.0142
17202,0.0142
17203,0.0142
17204,0.0142
17205,0.0142
17206,0.0142
17207,0.0142
17208,0.0142
17209,0.0142
17210,0.0142
17211,0.0142
17212,0.0142
17213,0.0142
17214,0.0142
17215,0.0142
17216,0.0142
17217,0.0142
17218,0.0142
17219,0.0142
17220,0.0142
17221,0.0142
17222,0.0142
17223,0.0142
17224,0.0142
17225,0.0142
17226,0.0142
17227,0.0142
17228,0.0142
17229,0.0142
17230,0.0142
17231,0.0142
17232,0.0142
17233,0.0142
17234,0.0142
17235,0.0142
17236,0.0142
17237,0.0142
17238,0.0142
17239,0.0142
17240,0.0142
17241,0.0142
17242,0.0142
17243,0.0142
17244,0.0141
17245,0.0141
17246,0.0141
17247,0.0141
17248,0.0141
17249,0.0141
17250,0.0141
17251,0.0141
17252,0.0141
17253,0.0141
17254,0.0141
17255,0.0141
17256,0.0141
17257,0.0141
17258,0.0141
17259,0.0141
17260,0.0141
17261,0.0141
17262,0.0141
17263,0.0141
17264,0.0141
17265,0.0141
17266,0.0141
17267,0.0141
17268,0.0141
17269,0.0141
17270,0.0141
17271,0.0141
17272,0.0141
17273,0.0141
17274,0.0141
17275,0.0141
17276,0.0141
17277,0.0141
17278,0.0141
17279,0.0141
17280,0.0141
17281,0.0141
17282,0.0141
17283,0.0141
17284,0.0141
17285,0.0141
17286,0.0141
17287,0.0141
17288,0.0141
17289,0.0141
17290,0.0141
17291,0.0141
17292,0.0141
17293,0.0141
17294,0.0141
17295,0.0141
17296,0.0141
17297,0.0141
17298,0.0141
17299,0.0141
17300,0.0141
17301,0.0141
17302,0.0141
17303,0.0141
17304,0.0141
17305,0.0141
17306,0.0141
17307,0.0141
17308,0.0141
17309,0.0141
17310,0.0141
17311,0.0141
17312,0.0141
17313,0.0141
17314,0.0141
17315,0.0141
17316,0.0141
17317,0.0141
17318,0.0141
17319,0.0141
17320,0.0141
17321,0.0141
17322,0.0141
17323,0.0141
17324,0.0141
17325,0.0141
17326,0.0141
17327,0.0141
17328,0.0141
17329,0.0141
17330,0.0141
17331,0.0141
17332,0.0141
17333,0.0141
17334,0.0141
17335,0.0141
17336,0.0141
17337,0.0141
17338,0.0141
17339,0.0141
17340,0.0141
17341,0.0141
17342,0.0141
17343,0.0141
17344,0.0141
17345,0.0141
17346,0.0141
17347,0.0141
17348,0.0141
17349,0.0141
17350,0.0141
17351,0.0141
17352,0.0141
17353,0.0141
17354,0.0141
17355,0.0141
17356,0.0141
17357,0.0141
17358,0.0141
17359,0.0141
17360,0.0141
17361,0.0141
17362,0.0141
17363,0.0141
17364,0.0141
17365,0.0141
17366,0.0141
17367,0.0141
17368,0.0141
17369,0.0141
17370,0.0141
17371,0.0141
17372,0.0141
17373,0.0141
17374,0.0141
17375,0.0141
17376,0.0141
17377,0.0141
17378,0.0141
17379,0.0141
17380,0.0141
17381,0.0141
17382,0.0141
17383,0.0141
17384,0.0141
17385,0.0141
17386,0.0141
17387,0.0141
17388,0.0141
17389,0.0141
17390,0.0141
17391,0.0141
17392,0.0141
17393,0.0141
17394,0.0141
17395,0.0141
17396,0.0141
17397,0.0141
17398,0.0141
17399,0.0141
17400,0.0141
17401,0.0141
17402,0.0141
17403,0.0141
17404,0.0141
17405,0.0141
17406,0.0141
17407,0.0141
17408,0.0141
17409,0.0141
17410,0.0141
17411,0.0141
17412,0.0141
17413,0.0141
17414,0.0141
17415,0.0141
17416,0.0141
17417,0.0141
17418,0.0141
17419,0.0141
17420,0.0141
17421,0.0141
17422,0.0141
17423,0.0141
17424,0.0141
17425,0.0141
17426,0.0141
17427,0.0141
17428,0.0141
17429,0.0141
17430,0.0141
17431,0.0141
17432,0.0141
17433,0.0141
17434,0.0141
17435,0.0141
17436,0.0141
17437,0.0141
17438,0.0141
17439,0.0142
17440,0.0142
17441,0.0142
17442,0.0142
17443,0.0142
17444,0.0142
17445,0.0142
17446,0.0142
17447,0.0142
17448,0.0142
17449,0.0142
17450,0.0142
17451,0.0142
17452,0.0142
17453,0.0142
17454,0.0142
17455,0.0142
17456,0.0141
17457,0.0141
17458,0.0141
17459,0.0141
17460,0.0141
17461,0.0141
17462,0.0141
17463,0.0141
17464,0.0141
17465,0.0141
17466,0.0141
17467,0.0141
17468,0.0141
17469,0.0141
17470,0.0141
17471,0.0141
17472,0.0141
17473,0.0141
17474,0.0141
17475,0.0141
17476,0.0141
17477,0.0141
17478,0.0141
17479,0.0141
17480,0.0141
17481,0.0141
17482,0.0141
17483,0.0141
17484,0.0141
17485,0.0141
17486,0.0141
17487,0.0141
17488,0.0141
17489,0.0141
17490,0.0141
17491,0.0141
17492,0.0141
17493,0.0141
17494,0.0141
17495,0.0141
17496,0.0141
17497,0.0141
17498,0.0141
17499,0.0141
17500,0.0141
17501,0.0141
17502,0.0141
17503,0.0141
17504,0.0141
17505,0.0141
17506,0.0141
17507,0.0141
17508,0.0141
17509,0.0141
17510,0.0141
17511,0.0141
17512,0.0141
17513,0.0141
17514,0.0141
17515,0.0141
17516,0.0141
17517,0.0141
17518,0.0141
17519,0.0141
17520,0.0141
17521,0.0141
17522,0.0141
17523,0.0141
17524,0.0141
17525,0.0141
17526,0.0141
17527,0.0141
17528,0.0141
17529,0.0141
17530,0.0141
17531,0.0141
17532,0.0141
17533,0.0141
17534,0.0141
17535,0.0141
17536,0.0141
17537,0.0141
17538,0.0141
17539,0.0141
17540,0.0141
17541,0.0141
17542,0.0141
17543,0.0141
17544,0.0141
17545,0.0141
17546,0.0141
17547,0.0141
17548,0.0141
17549,0.0141
17550,0.0141
17551,0.0141
17552,0.0141
17553,0.0141
17554,0.0141
17555,0.0141
17556,0.0141
17557,0.0141
17558,0.0141
17559,0.0141
17560,0.0141
17561,0.0141
17562,0.0141
17563,0.0141
17564,0.0141
17565,0.0141
17566,0.0141
17567,0.0141
17568,0.0141
17569,0.0141
17570,0.0141
17571,0.0141
17572,0.0141
17573,0.0141
17574,0.0141
17575,0.0141
17576,0.0141
17577,0.0141
17578,0.0141
17579,0.0141
17580,0.0141
17581,0.0140
17582,0.0140
17583,0.0140
17584,0.0140
17585,0.0140
17586,0.0140
17587,0.0140
17588,0.0140
17589,0.0140
17590,0.0140
17591,0.0140
17592,0.0140
17593,0.0140
17594,0.0140
17595,0.0140
17596,0.0140
17597,0.0140
17598,0.0140
17599,0.0140
17600,0.0140
17601,0.0140
17602,0.0140
17603,0.0140
17604,0.0140
17605,0.0140
17606,0.0140
17607,0.0140
17608,0.0140
17609,0.0140
17610,0.0140
17611,0.0140
17612,0.0140
17613,0.0140
17614,0.0140
17615,0.0140
17616,0.0140
17617,0.0140
17618,0.0140
17619,0.0140
17620,0.0140
17621,0.0140
17622,0.0140
17623,0.0140
17624,0.0140
17625,0.0140
17626,0.0140
17627,0.0140
17628,0.0140
17629,0.0140
17630,0.0140
17631,0.0140
17632,0.0140
17633,0.0140
17634,0.0140
17635,0.0140
17636,0.0140
17637,0.0140
17638,0.0140
17639,0.0140
17640,0.0140
17641,0.0140
17642,0.0140
17643,0.0140
17644,0.0140
17645,0.0140
17646,0.0140
17647,0.0140
17648,0.0140
17649,0.0140
17650,0.0140
17651,0.0140
17652,0.0140
17653,0.0140
17654,0.0140
17655,0.0140
17656,0.0140
17657,0.0140
17658,0.0140
17659,0.0140
17660,0.0140
17661,0.0140
17662,0.0140
17663,0.0140
17664,0.0140
17665,0.0140
17666,0.0140
17667,0.0140
17668,0.0140
17669,0.0140
17670,0.0140
17671,0.0140
17672,0.0140
17673,0.0140
17674,0.0140
17675,0.0140
17676,0.0140
17677,0.0140
17678,0.0140
17679,0.0140
17680,0.0140
17681,0.0140
17682,0.0140
17683,0.0140
17684,0.0140
17685,0.0140
17686,0.0140
17687,0.0140
17688,0.0140
17689,0.0140
17690,0.0140
17691,0.0140
17692,0.0140
17693,0.0140
17694,0.0140
17695,0.0140
17696,0.0140
17697,0.0140
17698,0.0140
17699,0.0140
17700,0.0140
17701,0.0140
17702,0.0140
17703,0.0140
17704,0.0140
17705,0.0140
17706,0.0140
17707,0.0139
17708,0.0139
17709,0.0139
17710,0.0139
17711,0.0139
17712,0.0139
17713,0.0139
17714,0.0139
17715,0.0139
17716,0.0139
17717,0.0139
17718,0.0139
17719,0.0139
17720,0.0139
17721,0.0139
17722,0.0139
17723,0.0140
17724,0.0140
17725,0.0140
17726,0.0140
17727,0.0140
17728,0.0140
17729,0.0140
17730,0.0140
17731,0.0140
17732,0.0140
17733,0.0140
17734,0.0140
17735,0.0140
17736,0.0140
17737,0.0140
17738,0.0140
17739,0.0140
17740,0.0140
17741,0.0140
17742,0.0140
17743,0.0140
17744,0.0140
17745,0.0140
17746,0.0140
17747,0.0140
17748,0.0140
17749,0.0140
17750,0.0140
17751,0.0140
17752,0.0140
17753,0.0140
17754,0.0140
17755,0.0140
17756,0.0140
17757,0.0140
17758,0.0140
17759,0.0140
17760,0.0140
17761,0.0140
17762,0.0140
17763,0.0140
17764,0.0140
17765,0.0140
17766,0.0140
17767,0.0140
17768,0.0140
17769,0.0140
17770,0.0140
17771,0.0140
17772,0.0140
17773,0.0140
17774,0.0140
17775,0.0140
17776,0.0140
17777,0.0140
17778,0.0139
17779,0.0139
17780,0.0139
17781,0.0139
17782,0.0139
17783,0.0139
17784,0.0139
17785,0.0139
17786,0.0139
17787,0.0139
17788,0.0139
17789,0.0139
17790,0.0139
17791,0.0139
17792,0.0139
17793,0.0139
17794,0.0139
17795,0.0139
17796,0.0139
17797,0.0139
17798,0.0139
17799,0.0139
17800,0.0139
17801,0.0139
17802,0.0139
17803,0.0139
17804,0.0139
17805,0.0139
17806,0.0139
17807,0.0139
17808,0.0139
17809,0.0139
17810,0.0139
17811,0.0139
17812,0.0139
17813,0.0139
17814,0.0139
17815,0.0139
17816,0.0139
17817,0.0139
17818,0.0139
17819,0.0139
17820,0.0139
17821,0.0139
17822,0.0139
17823,0.0139
17824,0.0139
17825,0.0139
17826,0.0139
17827,0.0139
17828,0.0139
17829,0.0139
17830,0.0139
17831,0.0139
17832,0.0139
17833,0.0139
17834,0.0139
17835,0.0139
17836,0.0139
17837,0.0139
17838,0.0139
17839,0.0139
17840,0.0139
17841,0.0139
17842,0.0139
17843,0.0139
17844,0.0139
17845,0.0139
17846,0.0139
17847,0.0139
17848,0.0139
17849,0.0139
17850,0.0139
17851,0.0139
17852,0.0139
17853,0.0139
17854,0.0139
17855,0.0139
17856,0.0139
17857,0.0139
17858,0.0139
17859,0.0139
17860,0.0139
17861,0.0139
17862,0.0139
17863,0.0139
17864,0.0139
17865,0.0139
17866,0.0139
17867,0.0139
17868,0.0139
17869,0.0139
17870,0.0139
17871,0.0139
17872,0.0139
17873,0.0139
17874,0.0139
17875,0.0139
17876,0.0139
17877,0.0139
17878,0.0139
17879,0.0139
17880,0.0139
17881,0.0139
17882,0.0139
17883,0.0139
17884,0.0139
17885,0.0139
17886,0.0139
17887,0.0139
17888,0.0139
17889,0.0139
17890,0.0139
17891,0.0139
17892,0.0139
17893,0.0139
17894,0.0139
17895,0.0139
17896,0.0139
17897,0.0139
17898,0.0139
17899,0.0139
17900,0.0139
17901,0.0139
17902,0.0139
17903,0.0139
17904,0.0139
17905,0.0139
17906,0.0139
17907,0.0138
17908,0.0138
17909,0.0138
17910,0.0138
17911,0.0138
17912,0.0138
17913,0.0138
17914,0.0138
17915,0.0138
17916,0.0138
17917,0.0138
17918,0.0138
17919,0.0138
17920,0.0138
17921,0.0138
17922,0.0138
17923,0.0139
17924,0.0139
17925,0.0139
17926,0.0139
17927,0.0139
17928,0.0139
17929,0.0139
17930,0.0139
17931,0.0139
17932,0.0139
17933,0.0139
17934,0.0139
17935,0.0139
17936,0.0139
17937,0.0139
17938,0.0139
17939,0.0139
17940,0.0139
17941,0.0139
17942,0.0139
17943,0.0139
17944,0.0139
17945,0.0139
17946,0.0139
17947,0.0139
17948,0.0139
17949,0.0139
17950,0.0139
17951,0.0139
17952,0.0139
17953,0.0139
17954,0.0139
17955,0.0139
17956,0.0139
17957,0.0139
17958,0.0139
17959,0.0139
17960,0.0139
17961,0.0139
17962,0.0139
17963,0.0139
17964,0.0139
17965,0.0139
17966,0.0139
17967,0.0139
17968,0.0139
17969,0.0139
17970,0.0139
17971,0.0139
17972,0.0139
17973,0.0139
17974,0.0139
17975,0.0139
17976,0.0139
17977,0.0139
17978,0.0139
17979,0.0139
17980,0.0139
17981,0.0139
17982,0.0139
17983,0.0139
17984,0.0139
17985,0.0139
17986,0.0139
17987,0.0139
17988,0.0139
17989,0.0139
17990,0.0139
17991,0.0139
17992,0.0139
17993,0.0139
17994,0.0139
17995,0.0139
17996,0.0139
17997,0.0139
17998,0.0139
17999,0.0139
18000,0.0139
18001,0.0139
18002,0.0139
18003,0.0139
18004,0.0139
18005,0.0139
18006,0.0139
18007,0.0139
18008,0.0139
18009,0.0139
18010,0.0139
18011,0.0139
18012,0.0139
18013,0.0139
18014,0.0139
18015,0.0139
18016,0.0139
18017,0.0139
18018,0.0139
18019,0.0139
18020,0.0139
18021,0.0139
18022,0.0139
18023,0.0139
18024,0.0139
18025,0.0139
18026,0.0139
18027,0.0139
18028,0.0139
18029,0.0139
18030,0.0139
18031,0.0139
18032,0.0139
18033,0.0139
18034,0.0139
18035,0.0139
18036,0.0139
18037,0.0139
18038,0.0139
18039,0.0139
18040,0.0139
18041,0.0139
18042,0.0139
18043,0.0139
18044,0.0139
18045,0.0140
18046,0.0140
18047,0.0140
18048,0.0140
18049,0.0140
18050,0.0140
18051,0.0140
18052,0.0140
18053,0.0140
18054,0.0140
18055,0.0140
18056,0.0140
18057,0.0140
18058,0.0140
18059,0.0140
18060,0.0140
18061,0.0140
18062,0.0140
18063,0.0140
18064,0.0140
18065,0.0139
18066,0.0139
18067,0.0139
18068,0.0139
18069,0.0139
18070,0.0139
18071,0.0139
18072,0.0139
18073,0.0139
18074,0.0139
18075,0.0139
18076,0.0140
18077,0.0140
18078,0.0140
18079,0.0140
18080,0.0140
18081,0.0140
18082,0.0140
18083,0.0140
18084,0.0140
18085,0.0140
18086,0.0140
18087,0.0140
18088,0.0140
18089,0.0140
18090,0.0140
18091,0.0140
18092,0.0140
18093,0.0140
18094,0.0140
18095,0.0140
18096,0.0140
18097,0.0140
18098,0.0140
18099,0.0140
18100,0.0140
18101,0.0140
18102,0.0140
18103,0.0140
18104,0.0140
18105,0.0140
18106,0.0140
18107,0.0140
18108,0.0140
18109,0.0140
18110,0.0140
18111,0.0140
18112,0.0140
18113,0.0140
18114,0.0140
18115,0.0140
18116,0.0140
18117,0.0140
18118,0.0140
18119,0.0140
18120,0.0140
18121,0.0140
18122,0.0140
18123,0.0140
18124,0.0140
18125,0.0140
18126,0.0140
18127,0.0140
18128,0.0140
18129,0.0140
18130,0.0140
18131,0.0140
18132,0.0140
18133,0.0140
18134,0.0140
18135,0.0140
18136,0.0140
18137,0.0139
18138,0.0139
18139,0.0139
18140,0.0139
18141,0.0139
18142,0.0139
18143,0.0139
18144,0.0139
18145,0.0139
18146,0.0139
18147,0.0139
18148,0.0139
18149,0.0139
18150,0.0139
18151,0.0139
18152,0.0139
18153,0.0139
18154,0.0139
18155,0.0139
18156,0.0139
18157,0.0139
18158,0.0139
18159,0.0139
18160,0.0139
18161,0.0139
18162,0.0139
18163,0.0139
18164,0.0139
18165,0.0139
18166,0.0139
18167,0.0139
18168,0.0139
18169,0.0140
18170,0.0140
18171,0.0140
18172,0.0140
18173,0.0140
18174,0.0140
18175,0.0140
18176,0.0140
18177,0.0140
18178,0.0140
18179,0.0140
18180,0.0140
18181,0.0140
18182,0.0140
18183,0.0140
18184,0.0140
18185,0.0140
18186,0.0140
18187,0.0140
18188,0.0140
18189,0.0140
18190,0.0140
18191,0.0140
18192,0.0140
18193,0.0140
18194,0.0140
18195,0.0140
18196,0.0140
18197,0.0140
18198,0.0140
18199,0.0140
18200,0.0140
18201,0.0140
18202,0.0140
18203,0.0140
18204,0.0140
18205,0.0140
18206,0.0140
18207,0.0140
18208,0.0140
18209,0.0140
18210,0.0140
18211,0.0141
18212,0.0141
18213,0.0141
18214,0.0141
18215,0.0141
18216,0.0141
18217,0.0141
18218,0.0141
18219,0.0141
18220,0.0141
18221,0.0140
18222,0.0140
18223,0.0140
18224,0.0140
18225,0.0140
18226,0.0140
18227,0.0140
18228,0.0140
18229,0.0140
18230,0.0140
18231,0.0140
18232,0.0140
18233,0.0140
18234,0.0140
18235,0.0140
18236,0.0140
18237,0.0140
18238,0.0140
18239,0.0140
18240,0.0140
18241,0.0140
18242,0.0140
18243,0.0140
18244,0.0140
18245,0.0140
18246,0.0140
18247,0.0140
18248,0.0140
18249,0.0140
18250,0.0140
18251,0.0140
18252,0.0140
18253,0.0140
18254,0.0140
18255,0.0140
18256,0.0140
18257,0.0140
18258,0.0140
18259,0.0140
18260,0.0140
18261,0.0140
18262,0.0140
18263,0.0140
18264,0.0140
18265,0.0140
18266,0.0140
18267,0.0140
18268,0.0140
18269,0.0140
18270,0.0140
18271,0.0140
18272,0.0140
18273,0.0140
18274,0.0140
18275,0.0140
18276,0.0140
18277,0.0140
18278,0.0140
18279,0.0140
18280,0.0140
18281,0.0140
18282,0.0140
18283,0.0140
18284,0.0140
18285,0.0140
18286,0.0140
18287,0.0140
18288,0.0140
18289,0.0140
18290,0.0140
18291,0.0140
18292,0.0140
18293,0.0140
18294,0.0140
18295,0.0140
18296,0.0140
18297,0.0140
18298,0.0140
18299,0.0140
18300,0.0140
18301,0.0140
18302,0.0140
18303,0.0140
18304,0.0140
18305,0.0140
18306,0.0140
18307,0.0140
18308,0.0140
18309,0.0140
18310,0.0140
18311,0.0140
18312,0.0140
18313,0.0140
18314,0.0140
18315,0.0140
18316,0.0140
18317,0.0140
18318,0.0140
18319,0.0140
18320,0.0140
18321,0.0140
18322,0.0140
18323,0.0140
